DEBUG 2006-12-01 07:52:49,359 [ErgoControl.ErgoControl.main(ErgoControl.java:501)] - Logger started successfully
DEBUG 2007-03-12 10:08:37,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:37,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	155	300	005	025	0020	01:03	025

DEBUG 2007-03-12 10:08:37,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:37,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:37,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 155
DEBUG 2007-03-12 10:08:37,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:37,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 005
DEBUG 2007-03-12 10:08:37,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:37,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:37,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:03
DEBUG 2007-03-12 10:08:37,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:37,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:37,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:37,842 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:37,842 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	160	300	005	025	0020	01:04	025

DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 160
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 005
DEBUG 2007-03-12 10:08:38,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:38,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:38,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:04
DEBUG 2007-03-12 10:08:38,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:38,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:38,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:38,092 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:38,092 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	160	300	005	025	0020	01:05	025

DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 160
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 005
DEBUG 2007-03-12 10:08:38,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:38,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:38,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:05
DEBUG 2007-03-12 10:08:38,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:38,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:478)] - rec...
DEBUG 2007-03-12 10:08:38,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:38,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:38,342 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:38,342 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	165	300	005	025	0020	01:06	025

DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 165
DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:38,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 005
DEBUG 2007-03-12 10:08:38,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:38,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:38,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:06
DEBUG 2007-03-12 10:08:38,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:38,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:38,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:38,592 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:38,592 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	165	300	006	025	0020	01:07	025

DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 165
DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:38,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:38,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:38,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:38,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:07
DEBUG 2007-03-12 10:08:38,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:38,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:38,827 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:38,842 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:38,842 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	170	300	006	025	0020	01:08	025

DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 170
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:39,045 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:39,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:39,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:08
DEBUG 2007-03-12 10:08:39,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:39,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:39,092 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:39,092 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:39,092 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	170	300	006	025	0020	01:09	025

DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 170
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:39,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:39,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:39,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:09
DEBUG 2007-03-12 10:08:39,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:39,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:478)] - rec...
DEBUG 2007-03-12 10:08:39,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:39,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:39,342 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:39,342 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	175	300	006	025	0020	01:10	025

DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 175
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:39,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:39,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:39,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:10
DEBUG 2007-03-12 10:08:39,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:39,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:39,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:39,592 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:39,592 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	175	300	006	025	0020	01:11	025

DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 175
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:39,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:39,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:39,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:11
DEBUG 2007-03-12 10:08:39,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:39,811 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:39,827 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:39,827 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:39,827 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:40,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:40,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:40,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	180	300	006	025	0020	01:12	025

DEBUG 2007-03-12 10:08:40,061 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 180
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:12
DEBUG 2007-03-12 10:08:40,077 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:40,092 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:40,092 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:40,124 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:40,124 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	180	300	006	025	0020	01:13	025

DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 180
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:40,295 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:40,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:40,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:13
DEBUG 2007-03-12 10:08:40,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:40,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:374)] - Dist1 0.06043114520339646 Dist2 0.060000000000000005
DEBUG 2007-03-12 10:08:40,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:478)] - rec...
DEBUG 2007-03-12 10:08:40,311 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:40,342 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:40,342 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:40,342 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:195)] - received: 120	180	300	006	025	0020	01:14	025

DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:252)] - receive status
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Puls: 120
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - RPM: 180
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Speed: 300
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Distance: 006
DEBUG 2007-03-12 10:08:40,545 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Power: 025
DEBUG 2007-03-12 10:08:40,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Kilojoule: 0020
DEBUG 2007-03-12 10:08:40,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Time: 01:14
DEBUG 2007-03-12 10:08:40,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:336)] - Real Power: 025
DEBUG 2007-03-12 10:08:40,561 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:505)] - fireDataAvailable...
DEBUG 2007-03-12 10:08:40,592 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:513)] - write PW 25
DEBUG 2007-03-12 10:08:40,592 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:552)] - wait to communicate with ergoracer: PW 25
DEBUG 2007-03-12 10:08:40,592 [ErgoControlKettler.control.ErgoControlKettler.write(ErgoControlKettler.java:564)] - waited
DEBUG 2007-03-12 10:08:40,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:164)] - check if something has written
DEBUG 2007-03-12 10:08:40,795 [ErgoControlKettler.control.ErgoControlKettler.run(ErgoControlKettler.java:167)] - process data
